latitude,longitude,state,grid_key,acq_date,acq_time,model_predicted_class,prediction_confidence,heuristic_label,risk_score,risk_level,risk_score_api,frp,brightness,bright_t31,bright_ti4,bright_ti5,dist_industrial_zone_km,dist_power_plant_km,dist_quarry_km,dist_brick_kiln_km,dist_oil_gas_km,dist_waste_site_km,landcover_name,landcover_class,population_density,recurrence_score,recency_score,trend_score,stability_score,persistence_confidence,site_detection_count,top_shap_feature,top_shap_impact,risk_explanation,prob_Agricultural_Burning,prob_Brick_Kiln,prob_Industrial,prob_Mining_Extraction,prob_Other_Unknown,prob_Waste_Landfill,prob_Wildfire,scan,track,satellite,instrument,confidence,version,daynight,confidence_numeric,landcover_code,ndvi,nbr,sar_backscatter_delta,type,label_confidence
21.92032,83.34862,Chhattisgarh,2192_8335,2026-09-14,2042.0,Industrial,1.0,Industrial,63.3,High,0.754,3.99,321.34,290.31,321.34,290.31,0.806,0.692,26.462,64.041,422.937,5.926,Built-up,50.0,5292.0478515625,0.7450530918139344,1.0,0.5088838688875094,0.12496595077396908,1.0,54.0,dist_power_plant_km,2.6687,Classified as Industrial (100% confidence). moderately persistent (persistence score 66/100). Intensity score 35/100. Overall risk: 63/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.55,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
21.92139,83.34894,Chhattisgarh,2192_8335,2026-09-21,2010.0,Industrial,1.0,Industrial,58.2,High,0.743,2.17,327.97,291.3,327.97,291.3,0.692,0.616,26.509,64.139,422.839,5.858,Built-up,50.0,5292.0478515625,0.7486448511604031,0.8506671609508557,0.485967628154622,0.12388683256855289,1.0,54.0,dist_power_plant_km,2.6454,Classified as Industrial (100% confidence). moderately persistent (persistence score 61/100). Intensity score 25/100. Overall risk: 58/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
21.92078,83.35271,Chhattisgarh,2192_8335,2026-09-21,2010.0,Industrial,1.0,Industrial,60.2,High,0.743,2.17,321.07,290.88,321.07,290.88,0.902,0.955,26.161,63.93,423.047,6.17,Built-up,50.0,5292.0478515625,0.7521694708713587,1.0,0.4862322547517061,0.12405316029356596,1.0,54.0,dist_power_plant_km,2.7802,Classified as Industrial (100% confidence). moderately persistent (persistence score 65/100). Intensity score 25/100. Overall risk: 60/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
21.98468,83.23296,Chhattisgarh,2198_8323,2026-09-21,2010.0,Industrial,1.0,Industrial,53.1,High,0.764,3.73,324.85,291.31,324.85,291.31,0.187,0.358,17.714,75.642,411.916,8.512,Cropland,40.0,697.8440551757812,0.7413915852262982,4.879826984390146e-07,0.5283944170703675,0.4578550822586203,1.0,51.0,dist_power_plant_km,2.6302,Classified as Industrial (100% confidence). moderately persistent (persistence score 46/100). Intensity score 34/100. Overall risk: 53/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
22.00384,82.66959,Chhattisgarh,2200_8267,2026-09-21,2010.0,Industrial,1.0,Industrial,50.5,High,0.756,2.63,321.33,290.37,321.33,290.37,0.216,0.836,3.375,110.668,392.782,27.896,Bare / sparse vegetation,60.0,8110.52734375,0.7413915852262982,4.768371582031258e-07,0.5112481019468548,0.3670403806094377,1.0,51.0,dist_power_plant_km,2.6171,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 28/100. Overall risk: 50/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,60.0,,,,0,medium
22.04164,83.72894,Odisha,2204_8373,2026-09-14,2042.0,Other/Unknown,1.0,Other/Unknown,25.7,Medium,0.326,4.56,332.18,290.09,332.18,290.09,16.524,18.955,2.082,63.167,411.502,26.991,Tree cover,10.0,229.89306640625,0.7413915852262982,5.73647039452609e-07,0.4527984735800737,0.2278495788190989,1.0,52.0,dist_quarry_km,1.5796,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 41/100). Intensity score 37/100. Overall risk: 26/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.57,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,n/a
22.039,83.73057,Odisha,2204_8373,2026-09-21,2010.0,Other/Unknown,1.0,Other/Unknown,28.1,Medium,0.309,1.69,321.39,286.9,321.39,286.9,16.238,18.678,2.408,62.854,411.336,26.917,Tree cover,10.0,229.89306640625,0.7450530918139344,0.8506671609508557,0.41844578557080847,0.12461063510183779,1.0,52.0,dist_quarry_km,1.5793,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 60/100). Intensity score 21/100. Overall risk: 28/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.37,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,n/a
22.05241,88.12465,WestBengal,2205_8812,2026-09-12,1938.0,Industrial,1.0,Industrial,51.1,High,0.755,2.7,322.16,292.43,322.16,292.43,0.12,0.12,45.858,84.552,41.714,16.481,Tree cover,10.0,2498.6474609375,0.7413915852262982,6.007771729921693e-07,0.5095763287988669,0.4373061357830156,1.0,51.0,dist_power_plant_km,2.4188,Classified as Industrial (100% confidence). moderately persistent (persistence score 45/100). Intensity score 28/100. Overall risk: 51/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
22.21391,84.84286,Odisha,2221_8484,2026-08-26,729.0,Industrial,1.0,Industrial,52.1,High,0.762,3.38,330.93,291.89,330.93,291.89,1.675,0.715,9.456,10.558,297.271,1.947,Built-up,50.0,2253.8837890625,0.7413915852262982,8.898096003883441e-07,0.5232133001889905,0.39478961504217386,1.0,52.0,dist_power_plant_km,2.7463,Classified as Industrial (100% confidence). moderately persistent (persistence score 45/100). Intensity score 32/100. Overall risk: 52/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,50.0,,,,0,medium
22.21333,84.83915,Odisha,2221_8484,2026-08-26,729.0,Industrial,1.0,Industrial,62.0,High,0.758,2.79,330.66,291.48,330.66,291.48,1.657,1.079,9.071,10.899,297.648,2.046,Built-up,50.0,2253.8837890625,0.7450530918139344,1.0,0.5153946424304212,0.18042659304357467,1.0,52.0,dist_power_plant_km,2.6573,Classified as Industrial (100% confidence). moderately persistent (persistence score 67/100). Intensity score 29/100. Overall risk: 62/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,50.0,,,,0,medium
22.21023,84.86258,Odisha,2221_8486,2026-08-26,729.0,Industrial,1.0,Industrial,52.0,High,0.761,3.63,331.63,293.69,331.63,293.69,1.136,1.652,9.309,9.347,295.22,1.999,Built-up,50.0,5197.888671875,0.7413915852262982,8.898096003883441e-07,0.5212671607676064,0.3459948969855064,1.0,53.0,dist_power_plant_km,2.0037,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 33/100. Overall risk: 52/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,50.0,,,,0,medium
22.20885,84.86406,Odisha,2221_8486,2026-09-05,2010.0,Industrial,1.0,Industrial,62.3,High,0.769,5.04,322.75,291.11,322.75,291.11,1.08,1.861,9.324,9.361,295.058,2.007,Built-up,50.0,5197.888671875,0.7450530918139344,0.7937005259840998,0.5384119086350995,0.1264624815961292,1.0,53.0,dist_power_plant_km,2.0262,Classified as Industrial (100% confidence). moderately persistent (persistence score 61/100). Intensity score 39/100. Overall risk: 62/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43,0.38,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.20956,84.85995,Odisha,2221_8486,2026-09-05,2010.0,Industrial,1.0,Industrial,65.0,High,0.769,5.04,329.75,291.42,329.75,291.42,1.414,1.466,9.546,9.585,295.485,1.762,Built-up,50.0,5197.888671875,0.7486448511604031,1.0,0.5376760448286381,0.12716770584276738,1.0,53.0,dist_power_plant_km,2.1409,Classified as Industrial (100% confidence). moderately persistent (persistence score 67/100). Intensity score 39/100. Overall risk: 65/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43,0.38,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.21468,84.8694,Odisha,2221_8487,2026-08-26,729.0,Industrial,1.0,Industrial,54.5,High,0.771,5.23,334.29,293.07,334.29,293.07,0.332,1.24,8.475,8.511,294.55,2.848,Built-up,50.0,5393.2578125,0.7413915852262982,8.898096003883441e-07,0.5418369498023023,0.38764586066473794,1.0,52.0,dist_power_plant_km,2.0702,Classified as Industrial (100% confidence). moderately persistent (persistence score 45/100). Intensity score 40/100. Overall risk: 54/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,D,50.0,50.0,,,,0,medium
22.20574,84.86871,Odisha,2221_8487,2026-09-11,1957.0,Industrial,1.0,Industrial,56.4,High,0.751,2.16,320.35,288.65,320.35,288.65,1.05,2.058,9.296,9.328,294.56,2.231,Built-up,50.0,5393.2578125,0.7450530918139344,0.690956439983888,0.5027377177382619,0.12773914622775284,1.0,52.0,dist_industrial_zone_km,2.4642,Classified as Industrial (100% confidence). moderately persistent (persistence score 58/100). Intensity score 25/100. Overall risk: 56/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.24414,87.38998,WestBengal,2224_8739,2026-08-26,1957.0,Other/Unknown,1.0,Other/Unknown,27.5,Medium,0.374,5.3,323.61,290.59,323.61,290.59,12.754,14.286,70.924,94.419,42.117,57.89,Cropland,40.0,3724.432861328125,0.7413915852262982,8.898096003883441e-07,0.5470355139253321,0.41965998729623183,1.0,52.0,dist_industrial_zone_km,0.7487,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 46/100). Intensity score 40/100. Overall risk: 28/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,n/a
22.2442,87.38879,WestBengal,2224_8739,2026-08-29,1902.0,Other/Unknown,1.0,Other/Unknown,29.9,Medium,0.353,2.16,296.84,270.16,296.84,270.16,12.663,14.251,70.816,94.305,42.22,57.957,Cropland,40.0,3724.432861328125,0.7450530918139344,0.9330329915368074,0.5069995427025188,0.16077690164579078,1.0,52.0,dist_industrial_zone_km,0.7739,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 64/100). Intensity score 25/100. Overall risk: 30/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.68,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,n/a
22.32245,82.59045,Chhattisgarh,2232_8259,2026-09-21,2010.0,Mining/Extraction,1.0,Mining/Extraction,43.8,Medium,0.752,2.04,328.7,286.91,328.7,286.91,3.741,7.13,1.294,142.629,356.429,9.845,Grassland,30.0,322.3494873046875,0.7413915852262982,4.44904800194172e-07,0.5049648368153268,0.28707468198379904,1.0,51.0,dist_quarry_km,4.3522,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 43/100). Intensity score 24/100. Overall risk: 44/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
22.33047,87.3986,WestBengal,2233_8740,2026-09-12,1938.0,Other/Unknown,1.0,Other/Unknown,23.1,Low,0.344,4.42,327.65,291.58,327.65,291.58,5.803,6.032,67.143,91.75,47.744,49.876,Cropland,40.0,1165.2513427734375,0.26140197200678245,3.503405768524444e-08,0.4872111233477902,0.614047178664665,1.0,4.0,dist_industrial_zone_km,1.0625,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 31/100). Intensity score 37/100. Overall risk: 23/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44,0.38,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,n/a
22.36418,73.11755,Gujarat,2236_7312,2026-09-23,2114.0,Industrial,1.0,Industrial,58.1,High,0.791,8.91,344.55,296.51,344.55,296.51,1.687,1.267,34.28,34.309,99.126,10.806,Cropland,40.0,7647.595703125,0.7413915852262982,4.347431605139817e-07,0.5814186963361067,0.39237614425342615,1.0,51.0,dist_power_plant_km,2.1582,Classified as Industrial (100% confidence). moderately persistent (persistence score 46/100). Intensity score 50/100. Overall risk: 58/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47,0.48,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
22.35787,82.30326,Chhattisgarh,2236_8230,2026-08-25,2017.0,Mining/Extraction,1.0,Mining/Extraction,41.6,Medium,0.736,1.31,311.19,264.88,311.19,264.88,24.498,13.54,0.966,165.168,346.874,28.932,Grassland,30.0,531.270263671875,0.7413915852262982,9.106079138855144e-07,0.47184481543920853,0.2592192604530755,1.0,55.0,dist_quarry_km,4.7266,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 42/100). Intensity score 18/100. Overall risk: 42/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.37,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
22.35892,82.30322,Chhattisgarh,2236_8230,2026-09-04,2027.0,Mining/Extraction,1.0,Mining/Extraction,57.4,High,0.769,6.61,331.58,290.81,331.58,290.81,24.451,13.56,0.946,165.254,346.758,29.048,Grassland,30.0,531.270263671875,0.7450530918139344,0.7937005259840998,0.5385410413473625,0.12518447175532632,1.0,55.0,dist_quarry_km,4.8176,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 61/100). Intensity score 44/100. Overall risk: 57/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.54,0.42,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
22.35933,82.30335,Chhattisgarh,2236_8230,2026-09-13,2059.0,Mining/Extraction,1.0,Mining/Extraction,53.5,High,0.747,3.05,321.02,283.85,321.02,283.85,24.419,13.553,0.957,165.276,346.715,29.095,Grassland,30.0,531.270263671875,0.7486448511604031,0.8122523963562356,0.4933753876732964,0.12590675692767078,1.0,55.0,dist_quarry_km,4.7015,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 61/100). Intensity score 30/100. Overall risk: 54/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,0.69,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
22.35918,82.30299,Chhattisgarh,2236_8230,2026-09-14,2042.0,Mining/Extraction,1.0,Mining/Extraction,60.3,High,0.774,7.36,331.12,291.06,331.12,291.06,24.46,13.588,0.92,165.291,346.726,29.076,Grassland,30.0,531.270263671875,0.7521694708713587,0.9771599684342459,0.5472337365843005,0.12644751188649692,1.0,55.0,dist_quarry_km,4.8583,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 66/100). Intensity score 46/100. Overall risk: 60/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,0.51,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,medium
22.3582,82.30425,Chhattisgarh,2236_8230,2026-09-15,754.0,Mining/Extraction,1.0,Mining/Extraction,60.0,High,0.771,6.96,336.71,297.55,336.71,297.55,24.391,13.444,1.06,165.122,346.853,28.974,Grassland,30.0,531.270263671875,0.7556294149979565,0.9771599684342459,0.5414026650972819,0.12557553088268453,1.0,55.0,dist_quarry_km,4.6022,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 66/100). Intensity score 45/100. Overall risk: 60/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46,0.39,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,medium
22.35626,87.28948,WestBengal,2236_8729,2026-08-26,1957.0,Industrial,1.0,Industrial,49.6,Medium,0.756,1.98,309.68,289.94,309.68,289.94,0.486,6.879,55.784,80.201,57.939,56.198,Built-up,50.0,1579.2987060546875,0.7413915852262982,8.898096003883441e-07,0.512282528507134,0.41484134817028395,1.0,51.0,dist_industrial_zone_km,4.4514,Classified as Industrial (100% confidence). moderately persistent (persistence score 45/100). Intensity score 24/100. Overall risk: 50/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.36472,87.29928,WestBengal,2236_8730,2026-09-11,1957.0,Industrial,1.0,Industrial,49.8,Medium,0.746,2.24,324.69,284.86,324.69,284.86,1.575,5.742,56.276,80.856,57.783,54.826,Bare / sparse vegetation,60.0,1898.4578857421875,0.7413915852262982,6.148196737478159e-07,0.4915208129733849,0.408280136583107,1.0,51.0,dist_industrial_zone_km,4.2563,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 25/100. Overall risk: 50/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,60.0,,,,0,medium
22.36513,87.01697,WestBengal,2237_8702,2026-09-12,1938.0,Other/Unknown,1.0,Other/Unknown,26.7,Medium,0.365,4.14,320.75,292.55,320.75,292.55,2.993,16.637,32.478,54.005,81.931,79.836,Cropland,40.0,1091.0234375,0.7413915852262982,6.007771729921693e-07,0.5304796610615871,0.41788857076697994,1.0,51.0,dist_industrial_zone_km,0.9368,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 45/100). Intensity score 35/100. Overall risk: 27/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45,0.39,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,n/a
22.37453,87.28033,WestBengal,2237_8728,2026-08-25,2017.0,Industrial,1.0,Industrial,47.4,Medium,0.737,1.31,298.06,274.56,298.06,274.56,0.469,7.694,54.048,78.666,59.97,55.751,Cropland,40.0,1098.7828369140625,0.7413915852262982,6.438970309105835e-07,0.4735397429528322,0.4151906123774138,1.0,52.0,dist_industrial_zone_km,4.577,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 18/100. Overall risk: 47/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46,0.47,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
22.37452,87.28115,WestBengal,2237_8728,2026-09-14,2042.0,Industrial,1.0,Industrial,60.5,High,0.759,4.75,318.46,288.71,318.46,288.71,0.428,7.61,54.125,78.746,59.905,55.682,Cropland,40.0,1098.7828369140625,0.7450530918139344,0.6299605249474366,0.5170277263703226,0.23410076969993845,1.0,52.0,dist_industrial_zone_km,4.4975,Classified as Industrial (100% confidence). moderately persistent (persistence score 58/100). Intensity score 38/100. Overall risk: 60/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.58,0.69,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
22.36618,87.29916,WestBengal,2237_8730,2026-09-12,1938.0,Industrial,1.0,Industrial,49.7,Medium,0.75,2.48,324.67,292.84,324.67,292.84,1.641,5.743,56.196,80.794,57.899,54.738,Cropland,40.0,1102.3482666015625,0.7413915852262982,6.007771729921693e-07,0.49972500002772924,0.31948553442976374,1.0,52.0,dist_industrial_zone_km,4.2702,Classified as Industrial (100% confidence). moderately persistent (persistence score 43/100). Intensity score 27/100. Overall risk: 50/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.39,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
22.36585,87.29993,WestBengal,2237_8730,2026-09-12,1938.0,Industrial,1.0,Industrial,61.4,High,0.752,2.75,325.94,292.73,325.94,292.73,1.691,5.666,56.283,80.881,57.816,54.697,Cropland,40.0,1102.3482666015625,0.7450530918139344,1.0,0.5031053522285102,0.1260368529403631,1.0,52.0,dist_industrial_zone_km,4.2294,Classified as Industrial (100% confidence). moderately persistent (persistence score 66/100). Intensity score 29/100. Overall risk: 61/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.39,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
22.3833,73.1189,Gujarat,2238_7312,2026-08-31,2144.0,Industrial,1.0,Industrial,43.0,Medium,0.704,2.43,311.62,268.93,311.62,268.93,0.444,2.042,34.765,34.796,97.392,12.668,Built-up,50.0,15718.7470703125,0.3921029580101737,1.1115819261297809e-10,0.40719545712479716,0.4102923429614563,1.0,8.0,dist_industrial_zone_km,2.6209,Classified as Industrial (100% confidence). moderately persistent (persistence score 30/100). Intensity score 27/100. Overall risk: 43/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.73,0.76,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.37963,87.27699,WestBengal,2238_8728,2026-08-25,2017.0,Industrial,1.0,Industrial,48.5,Medium,0.744,1.96,300.96,278.05,300.96,278.05,0.634,8.099,53.497,78.166,60.6,55.708,Built-up,50.0,1725.4677734375,0.7413915852262982,9.106079138855144e-07,0.48756506466438504,0.31948553442976374,1.0,60.0,dist_industrial_zone_km,4.4063,Classified as Industrial (100% confidence). moderately persistent (persistence score 43/100). Intensity score 24/100. Overall risk: 48/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46,0.47,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.37905,87.27782,WestBengal,2238_8728,2026-08-26,1957.0,Industrial,1.0,Industrial,58.1,High,0.741,1.47,312.36,283.16,312.36,283.16,0.535,8.005,53.602,78.267,60.494,55.674,Built-up,50.0,1725.4677734375,0.7450530918139344,0.9771599684342459,0.4816895644446889,0.12610057051684942,1.0,60.0,dist_industrial_zone_km,4.7003,Classified as Industrial (100% confidence). moderately persistent (persistence score 64/100). Intensity score 20/100. Overall risk: 58/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.37841,87.28172,WestBengal,2238_8728,2026-08-26,1957.0,Industrial,1.0,Industrial,59.7,High,0.744,1.97,302.42,281.42,302.42,281.42,0.129,7.598,53.996,78.671,60.144,55.386,Built-up,50.0,1725.4677734375,0.7486448511604031,1.0,0.4882857978222704,0.125194265390767,1.0,60.0,dist_industrial_zone_km,4.2427,Classified as Industrial (100% confidence). moderately persistent (persistence score 65/100). Intensity score 24/100. Overall risk: 60/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.37569,87.27717,WestBengal,2238_8728,2026-08-26,1957.0,Industrial,1.0,Industrial,58.5,High,0.741,1.47,308.06,288.14,308.06,288.14,0.643,8.029,53.699,78.317,60.3,55.942,Built-up,50.0,1725.4677734375,0.7521694708713587,1.0,0.48226216376539627,0.1241338579140739,1.0,60.0,dist_industrial_zone_km,4.6117,Classified as Industrial (100% confidence). moderately persistent (persistence score 65/100). Intensity score 20/100. Overall risk: 58/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.37877,87.28007,WestBengal,2238_8728,2026-09-05,2010.0,Industrial,1.0,Industrial,60.6,High,0.756,3.77,327.63,293.8,327.63,293.8,0.303,7.772,53.825,78.497,60.299,55.502,Built-up,50.0,1725.4677734375,0.7556294149979565,0.7937005259840998,0.5113313927938632,0.12310116700325761,1.0,60.0,dist_industrial_zone_km,4.6661,Classified as Industrial (100% confidence). moderately persistent (persistence score 61/100). Intensity score 34/100. Overall risk: 61/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.56,0.43,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.37877,87.27782,WestBengal,2238_8728,2026-09-11,1957.0,Industrial,1.0,Industrial,59.1,High,0.747,2.33,322.13,280.84,322.13,280.84,0.529,8.001,53.615,78.276,60.473,55.692,Built-up,50.0,1725.4677734375,0.7590270143845762,0.8705505632961241,0.49312770553324714,0.12385421357462217,1.0,60.0,dist_industrial_zone_km,4.6027,Classified as Industrial (100% confidence). moderately persistent (persistence score 63/100). Intensity score 26/100. Overall risk: 59/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.37,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
22.37614,87.27886,WestBengal,2238_8728,2026-09-12,1938.0,Industrial,1.0,Industrial,68.3,High,0.785,8.55,341.63,294.93,341.63,294.93,0.465,7.861,53.835,78.467,60.201,55.771,Built-up,50.0,1725.4677734375,0.7623644761006665,0.9771599684342459,0.5705266031962988,0.12390937239854205,1.0,60.0,dist_industrial_zone_km,4.4612,Classified as Industrial (100% confidence). moderately persistent (persistence score 67/100). Intensity score 49/100. Overall risk: 68/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.39,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
